Year,Country,LOCATION,STATISTICS,Reference Statistics,UNIT_MEASURE,Unit of measurement,TIME,Value,Flag Codes,Flags
2013,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2013,594264.88,,
2013,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2013,1782296.0,,
2013,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2013,779734.0,,
2013,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2013,16843196.0,,
2013,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2013,6547530.0,,
2013,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2013,112335216.0,,
2013,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2013,29881110.0,,
2013,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2013,35039.539,,
2013,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2013,12460.09,,
2013,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2013,36454.332,,
2013,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2013,21970.039,,
2013,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2013,44697.176,,
2013,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2013,21818.9,,
2014,Belgium,BEL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,403003.31,,
2014,Belgium,BEL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,224069.41,,
2014,Canada,CAN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,1994898.0,,
2014,Canada,CAN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,781161.0,,
2014,Czech Republic,CZE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,4345766.0,,
2014,Czech Republic,CZE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,1852255.0,,
2014,Denmark,DNK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,1981165.0,,
2014,Denmark,DNK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,1093954.0,,
2014,Finland,FIN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,206897.0,,
2014,Finland,FIN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,118504.0,,
2014,France,FRA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,2149765.0,,
2014,France,FRA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,1229958.0,,
2014,Hungary,HUN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,32804708.0,,
2014,Hungary,HUN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,16417385.0,,
2014,Iceland,ISL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,2086359.6,,
2014,Iceland,ISL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,956125.56,,
2014,Italy,ITA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,1627405.6,,
2014,Italy,ITA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,827625.0,,
2014,Japan,JPN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,518811008.0,,
2014,Japan,JPN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,207336800.0,,
2014,Korea,KOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,1562928896.0,,
2014,Korea,KOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,475459296.0,,
2014,Netherlands,NLD,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,671560.0,,
2014,Netherlands,NLD,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,309489.0,,
2014,New Zealand,NZL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,242670.0,,
2014,New Zealand,NZL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,97074.289,,
2014,Norway,NOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,2533745.0,,
2014,Norway,NOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,1452653.0,,
2014,Poland,POL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,1700552.0,,
2014,Poland,POL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,729663.75,,
2014,Portugal,PRT,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,173053.69,,
2014,Portugal,PRT,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,89529.641,,
2014,Slovak Republic,SVK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,76354.523,,
2014,Slovak Republic,SVK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,33028.559,,
2014,Sweden,SWE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,3992730.0,,
2014,Sweden,SWE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,2024415.0,,
2014,Switzerland,CHE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,665618.38,,
2014,Switzerland,CHE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,221424.98,,
2014,Türkiye,TUR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,2054897.9,,
2014,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,656257.19,,
2014,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,1862827.0,,
2014,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,802426.0,,
2014,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,17550688.0,,
2014,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,6721129.0,,
2014,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,124679592.0,,
2014,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,32691540.0,,
2014,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,36581.313,,
2014,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,12710.46,,
2014,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,37634.293,,
2014,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,19134.119,,
2014,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2014,44572.395,,
2014,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2014,21662.891,,
2015,Belgium,BEL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,416701.41,,
2015,Belgium,BEL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,223850.7,,
2015,Canada,CAN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,1990441.0,,
2015,Canada,CAN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,812749.0,,
2015,Czech Republic,CZE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,4625378.0,,
2015,Czech Republic,CZE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,1939612.0,,
2015,Denmark,DNK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,2036356.3,,
2015,Denmark,DNK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,1110377.0,,
2015,Finland,FIN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,211385.0,,
2015,Finland,FIN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,119415.0,,
2015,France,FRA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,2198432.0,,
2015,France,FRA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,1248656.0,,
2015,Hungary,HUN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,34965212.0,,
2015,Hungary,HUN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,17615370.0,,
2015,Iceland,ISL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,2310847.8,,
2015,Iceland,ISL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,1004611.8,,
2015,Italy,ITA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,1655355.0,,
2015,Italy,ITA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,832927.0,,
2015,Japan,JPN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,538032320.0,,
2015,Japan,JPN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,208962800.0,,
2015,Korea,KOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,1658020352.0,,
2015,Korea,KOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,504008384.0,,
2015,Netherlands,NLD,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,690008.0,,
2015,Netherlands,NLD,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,309465.0,,
2015,New Zealand,NZL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,255340.0,,
2015,New Zealand,NZL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,99646.141,,
2015,Norway,NOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,2614084.0,,
2015,Norway,NOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,1533194.0,,
2015,Poland,POL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,1798471.0,,
2015,Poland,POL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,750622.31,,
2015,Portugal,PRT,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,179713.16,,
2015,Portugal,PRT,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,86707.391,,
2015,Slovak Republic,SVK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,80126.047,,
2015,Slovak Republic,SVK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,36508.238,,
2015,Sweden,SWE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,4260470.0,,
2015,Sweden,SWE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,2102084.0,,
2015,Switzerland,CHE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,668006.38,,
2015,Switzerland,CHE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,224542.08,,
2015,Türkiye,TUR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,2350941.3,,
2015,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,746114.56,,
2015,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,1920998.0,,
2015,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,811937.0,,
2015,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,18206024.0,,
2015,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,6910907.0,,
2015,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,137718736.0,,
2015,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,37265272.0,,
2015,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,37345.699,,
2015,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,13132.99,,
2015,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,38852.641,,
2015,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,18925.301,,
2015,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2015,45733.66,,
2015,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2015,21716.885,,
2016,Belgium,BEL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,430085.31,,
2016,Belgium,BEL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,228451.2,,
2016,Canada,CAN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,2025535.0,,
2016,Canada,CAN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,841899.0,,
2016,Czech Republic,CZE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,4796873.0,,
2016,Czech Republic,CZE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,1906806.0,,
2016,Denmark,DNK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,2107808.3,,
2016,Denmark,DNK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,1106149.0,,
2016,Finland,FIN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,217518.0,,
2016,Finland,FIN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,121044.0,,
2016,France,FRA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,2234129.0,,
2016,France,FRA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,1266435.0,,
2016,Hungary,HUN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,36206664.0,,
2016,Hungary,HUN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,16943858.0,,
2016,Iceland,ISL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,2512054.8,,
2016,Iceland,ISL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,1166529.5,,
2016,Italy,ITA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,1695786.8,,
2016,Italy,ITA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,832265.0,,
2016,Japan,JPN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,544364608.0,,
2016,Japan,JPN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,210901600.0,,
2016,Korea,KOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,1740779648.0,,
2016,Korea,KOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,527386208.0,,
2016,Netherlands,NLD,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,708337.0,,
2016,Netherlands,NLD,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,309167.0,,
2016,New Zealand,NZL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,271271.0,,
2016,New Zealand,NZL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,106031.02,,
2016,Norway,NOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,2691604.0,,
2016,Norway,NOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,1596594.0,,
2016,Poland,POL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,1853205.0,,
2016,Poland,POL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,766007.0,,
2016,Portugal,PRT,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,186489.81,,
2016,Portugal,PRT,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,83615.898,,
2016,Slovak Republic,SVK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,81265.195,,
2016,Slovak Republic,SVK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,34574.879,,
2016,Sweden,SWE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,4415031.0,,
2016,Sweden,SWE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,2194797.0,,
2016,Switzerland,CHE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,677848.31,,
2016,Switzerland,CHE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,228245.14,,
2016,Türkiye,TUR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,2626559.8,,
2016,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,889067.94,,
2016,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,1999461.0,,
2016,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,827976.0,,
2016,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,18695106.0,,
2016,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,7161100.0,,
2016,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,153916688.0,,
2016,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,41915888.0,,
2016,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,38889.863,,
2016,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,13315.41,,
2016,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,40443.219,,
2016,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,18669.68,,
2016,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2016,47331.188,,
2016,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2016,21981.955,,
2017,Belgium,BEL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,445050.09,,
2017,Belgium,BEL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,231560.7,,
2017,Canada,CAN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,2140641.0,,
2017,Canada,CAN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,883281.0,,
2017,Czech Republic,CZE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,5110743.0,,
2017,Czech Republic,CZE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,1992172.0,,
2017,Denmark,DNK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,2192960.0,,
2017,Denmark,DNK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,1108531.0,,
2017,Finland,FIN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,226301.0,,
2017,Finland,FIN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,121375.0,,
2017,France,FRA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,2297242.0,,
2017,France,FRA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,1298021.0,,
2017,Hungary,HUN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,39274756.0,,
2017,Hungary,HUN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,18348280.0,,
2017,Iceland,ISL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,2641959.5,,
2017,Iceland,ISL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,1173274.1,,
2017,Italy,ITA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,1736592.8,,
2017,Italy,ITA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,846821.0,,
2017,Japan,JPN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,553073024.0,,
2017,Japan,JPN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,211223008.0,,
2017,Korea,KOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,1835698176.0,,
2017,Korea,KOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,555678976.0,,
2017,Netherlands,NLD,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,738146.0,,
2017,Netherlands,NLD,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,313410.0,,
2017,New Zealand,NZL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,290804.0,,
2017,New Zealand,NZL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,110477.25,,
2017,Norway,NOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,2792034.0,,
2017,Norway,NOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,1663422.0,,
2017,Poland,POL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,1982794.0,,
2017,Poland,POL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,821255.0,,
2017,Portugal,PRT,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,195947.2,,
2017,Portugal,PRT,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,88897.367,,
2017,Slovak Republic,SVK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,84669.875,,
2017,Slovak Republic,SVK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,33440.281,,
2017,Sweden,SWE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,4625094.0,,
2017,Sweden,SWE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,2277147.0,,
2017,Switzerland,CHE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,684558.44,,
2017,Switzerland,CHE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,230740.27,,
2017,Türkiye,TUR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,3133704.3,,
2017,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,1064251.5,,
2017,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,2085008.0,,
2017,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,856509.0,,
2017,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,19477336.0,,
2017,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,7412759.0,,
2017,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,170900416.0,,
2017,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,44830020.0,,
2017,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,42276.297,,
2017,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,14047.53,,
2017,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,43011.34,,
2017,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,18955.08,,
2017,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2017,49516.168,,
2017,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2017,22131.627,,
2018,Belgium,BEL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,460050.81,,
2018,Belgium,BEL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,240446.0,,
2018,Canada,CAN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,2235675.0,,
2018,Canada,CAN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,926929.0,,
2018,Czech Republic,CZE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,5410761.0,,
2018,Czech Republic,CZE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,2196478.0,,
2018,Denmark,DNK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,2253316.3,,
2018,Denmark,DNK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,1139013.0,,
2018,Finland,FIN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,233462.0,,
2018,Finland,FIN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,124626.0,,
2018,France,FRA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,2363306.0,,
2018,France,FRA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,1315051.0,,
2018,Hungary,HUN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,43386436.0,,
2018,Hungary,HUN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,20023528.0,,
2018,Iceland,ISL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,2844409.8,,
2018,Iceland,ISL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,1247071.1,,
2018,Italy,ITA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,1771391.3,,
2018,Italy,ITA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,857245.0,,
2018,Japan,JPN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,556630080.0,,
2018,Japan,JPN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,212840992.0,,
2018,Korea,KOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,1898192640.0,,
2018,Korea,KOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,591234624.0,,
