"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IND","India","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","INR","Indian Rupee","0","Units",,,925980000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,283000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,281000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,473000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,547000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,742000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,893000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,1228000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,1430000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,1516000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,1562000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,1662000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,2019000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,2191000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,2069000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,1769000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,1414000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,1017000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,886000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,594000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,638000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,612000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,622000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,547000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,693000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,837000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","ILS","New Israeli Sheqel","0","Units",,,2196800000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","ILS","New Israeli Sheqel","0","Units",,,2704600000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","ILS","New Israeli Sheqel","0","Units",,,2631200000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","ILS","New Israeli Sheqel","0","Units",,,2825300000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","ILS","New Israeli Sheqel","0","Units",,,2458171000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","ILS","New Israeli Sheqel","0","Units",,,3747000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","ILS","New Israeli Sheqel","0","Units",,,4661000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","ILS","New Israeli Sheqel","0","Units",,,5040000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","ILS","New Israeli Sheqel","0","Units",,,5061000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","ILS","New Israeli Sheqel","0","Units",,,3286000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","ILS","New Israeli Sheqel","0","Units",,,2954000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","ILS","New Israeli Sheqel","0","Units",,,3869000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","ILS","New Israeli Sheqel","0","Units",,,5667000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","ILS","New Israeli Sheqel","0","Units",,,6377000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","ILS","New Israeli Sheqel","0","Units",,,4707000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","ILS","New Israeli Sheqel","0","Units",,,4873000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","ILS","New Israeli Sheqel","0","Units",,,5314000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","ILS","New Israeli Sheqel","0","Units",,,6321000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","ILS","New Israeli Sheqel","0","Units",,,7111000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","ILS","New Israeli Sheqel","0","Units",,,6512000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","ILS","New Israeli Sheqel","0","Units",,,6530000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","ILS","New Israeli Sheqel","0","Units",,,6908000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","ILS","New Israeli Sheqel","0","Units",,,7799000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","ILS","New Israeli Sheqel","0","Units",,,8194000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","ILS","New Israeli Sheqel","0","Units",,,8634000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","ILS","New Israeli Sheqel","0","Units",,,10772000000,,
"ISR","Israel","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","ILS","New Israeli Sheqel","0","Units",,,10296000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,4980000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,5052000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,5144000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,6258000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,6365000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,6930000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,4582000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,5071000000,"B","Break"
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,6874000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,7572000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,9169000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,14280000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,13664000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,13051000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,5641000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,3389000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,4129000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,3107000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,2841000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,3860000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,5151000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,3755000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,3409000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,6555000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,4310000000,,
"ITA","Italy","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,4393000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","JPY","Yen","0","Units",,,8799796000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","JPY","Yen","0","Units",,,8643071000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","JPY","Yen","0","Units",,,8347659000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","JPY","Yen","0","Units",,,8837295000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","JPY","Yen","0","Units",,,8470470000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","JPY","Yen","0","Units",,,7876816000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","JPY","Yen","0","Units",,,7353941000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","JPY","Yen","0","Units",,,7080264000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","JPY","Yen","0","Units",,,6530833000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","JPY","Yen","0","Units",,,5816817000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","JPY","Yen","0","Units",,,5487359000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","JPY","Yen","0","Units",,,5343044000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","JPY","Yen","0","Units",,,5087679000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","JPY","Yen","0","Units",,,4816065000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","JPY","Yen","0","Units",,,4836705000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","JPY","Yen","0","Units",,,4158115000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","JPY","Yen","0","Units",,,3974213000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","JPY","Yen","0","Units",,,3825478000000,,
"JPN","Japan","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","JPY","Yen","0","Units",,,4292152000000,,
